doc_id,filename,page,n_chars,text
15,SB_244.pdf,205,2402,"SB NO. 244 ENROLLED

1 hereunder shall have no authority to regulate water produced from formations

2 producing oil or gas or both for commercial purposes or to issue any rule, regulation,

3 or order conflicting with regulation of drilling to and production from or disposition

4 of water from such formations by the commissioner of conservation secretary of the

5 Department of Conservation and Energy. Nor shall the board district formed

6 hereunder have authority to regulate the production of salt water used for pressure

7 maintenance, secondary recovery operations, or other operations for the production

8 of oil or gas.

9 D. Anything herein to the contrary notwithstanding, the board district shall

10 have no regulatory power over and no authority to assess pumping charges for a well

11 or wells with a total depth of less than four hundred feet or wells in the Mississippi

12 River alluvial aquifer; or wells from which the production is used exclusively for

13 bona fide agricultural or horticultural purposes or for domestic use of persons

14 resident upon the same premises and capable of producing not more than fifty

15 thousand gallons per day in the aggregate.

16 E. The board district shall have authority to make, after notice and hearing

17 and to enforce reasonable rules, regulations, or orders necessary from time to time

18 to achieve the purposes and powers as outlined in this Part, and such rules,

19 regulations and orders shall be effective and enforceable immediately upon

20 promulgation in the official journal of each parish affected.

21 F.(1) The board district shall not require users to undertake the installation

22 of additional metering devices or prescribe new requirements thereof if the user's

23 installation of metering devices meets all of the following criteria:

24 * * *

25 (b) Measures flow data at least hourly for each well, for each stratum from

26 which the well draws, and reports the data to the board district monthly.

27 * * *

28 (2) The board district shall have authority to audit the performance of flow

29 measurement devices installed and maintained by users. Audits of the flow

30 measurement devices of all users other than nuclear electric generating stations may

Page 205 of 227

Coding: Words which are struck through are deletions from existing law;

words in boldface type and underscored are additions."
15,SB_244.pdf,206,2446,"SB NO. 244 ENROLLED

1 include temporary installation of a flow measurement device and other necessary

2 equipment by the board district, at the board's district's expense, in order to verify

3 performance of a user-installed flow measurement device. Each user-installed flow

4 measurement device may be audited once per calendar year.

5 §3077. Suits and failure to bring suit

6 A. Whenever it appears that a person is violating or is threatening to violate

7 any provision of this part or a rule, regulation, or order made hereunder, the board

8 district shall bring suit to restrain that person from continuing the violation or from

9 carrying out the threat.

10 B. Venue shall be in the district court in the parish in which the board district

11 is domiciled.

12 C. In any such suit, the board districtmayobtain injunctions, prohibitory and

13 mandatory, including temporaryrestraining orders and preliminaryinjunctions as the

14 facts warrant.

15 D. If the board district fails to bring suit within ten days to restrain a

16 violation of this part or any rule, regulation, or order issued hereunder, any person

17 in interest adversely affected by the violation who has notified the board district in

18 writing of the violation or threat thereof and has requested the board district to sue,

19 may bring suit to prevent any or further violations, in the district court of the parish

20 in which the board district is domiciled. If the court holds that injunctive relief

21 should be granted, the board district shall be made a party and shall be substituted

22 for the person who brought the suit, and the injunction shall be issued as if the board

23 district has at all times been the complaining party.

24 §3078. Limiting rate of production; notice

25 Any order limiting rates of production of groundwater, except emergency

26 orders issued as hereinafter provided, shall be issued only after sixty days notice and

27 a public hearing. The board district shall give notice by registered mail to all users

28 of groundwater reasonably known to it within the district within which pumping is

29 to be limited. In addition, the board district may give notice to such other individual

30 landowners and well owners as it deems appropriate. However, the board district

Page 206 of 227

Coding: Words which are struck through are deletions from existing law;

words in boldface type and underscored are additions."
15,SB_244.pdf,207,2475,"SB NO. 244 ENROLLED

1 shall also give notice by publication as hereinafter provided of the hearing on the

2 prospective order.

3 §3079. Pumping charges

4 A. The pumping charge assessed against each user of groundwater within the

5 district shall be fixed annually upon at least thirty days notice to each user within the

6 district known to the board district and general notice by publication; however, the

7 charges assessed against users of groundwater shall not be increased without a public

8 hearing held for the purpose of fixing the pumping charges and opportunity for the

9 submission of all pertinent data concerning total rates of consumption of

10 groundwater within the district, estimated rates of consumption by users within the

11 district, the costs and expenses which must be met during the coming year, costs and

12 expenses which must be met by the pumping charge, and the manner in which the

13 computation of the pumping charge is made. Any user within the district shall have

14 the right to make a presentation by testimony and adduction of evidence and exhibits,

15 and any other interested person shall have the right to be heard by making a personal

16 statement of reasonable length. Any user intending to make a presentation at the

17 hearing resulting in the assessment of pumping charges shall so advise the board

18 district at least five days in advance of the hearing and shall indicate the estimated

19 time to be consumed by his presentation. When necessary, in its discretion, the board

20 district may limit the time allotted users for their presentations. Further, no pumping

21 charge shall be made against the quantity of water pumped from wells screened in

22 the Mississippi River alluvial aquifer, wells with a total depth of less than four

23 hundred feet, wells used exclusively for bona fide agricultural or horticultural

24 purposes, or wells not capable of producing fifty thousand gallons or more per day.

25 B. Pumping charges may be made payable by users monthly or on any other

26 reasonable basis set by the board district.

27 * * *

28 §3081. Court review and injunctive relief

29 A. Any aggrieved person of the district may, within thirty days after the

30 adoption of any rule, regulation, order or taking of other action by the board district,

Page 207 of 227

Coding: Words which are struck through are deletions from existing law;

words in boldface type and underscored are additions."
15,SB_244.pdf,208,2348,"SB NO. 244 ENROLLED

1 file suit in the district court in which the board district is domiciled, to contest the

2 said rule, regulation, order or other action taken. The court may affirm the decision

3 of the board district or remand the case for further proceedings. The court may

4 reverse or modify the decision if substantial rights of the appellant have been

5 prejudiced because the administrative findings, inferences, conclusions, or decisions

6 are any of the following:

7 (1) In violation of constitutional or statutory provisions;.

8 (2) In excess of the statutory authority of the board; district.

9 (3) Made upon lawful procedure;.

10 (4) Affected by other error of law;.

11 (5) Arbitrary or capricious or characterized by abuse of discretion or clearly

12 unwarranted exercise of discretion; or.

13 (6) Manifestly erroneous in view of the reliable, probative, and substantial

14 evidence on the whole record. In the application of the rule, where the board district

15 has the opportunity to judge of the credibility of witnesses by firsthand observation

16 of demeanor on the witness stand and the reviewing court does not, due regard shall

17 be given to the board's district's determination of credibility issues.

18 B. On institution of any such suit, the court shall issue an order setting the

19 matter for trial, as by summary process, and such suit shall be tried in term time, or

20 in vacation, with the greatest possible dispatch. Pending a hearing, the court may

21 grant a temporary restraining order suspending the action of the board district upon

22 a showing of immediate and irreparable injury in accordance with the provisions of

23 Louisiana Code of Civil Procedure Article 3603.

24 * * *

25 §3083. Violations; penalty; jurisdiction; attorney general to conduct suit; complicity

26 A. Whoever knowingly and willfully violates a provision of this part or a

27 rule, regulation, or order of the board district made hereunder, shall be subject to a

28 civil penalty of not more than one thousand dollars a day for each day of violation

29 and for each act of violation, if a penalty for the violation is not otherwise provided

30 in this part.

Page 208 of 227

Coding: Words which are struck through are deletions from existing law;

words in boldface type and underscored are additions."
15,SB_244.pdf,209,2225,"SB NO. 244 ENROLLED

1 (1) The place of suit to recover this penalty shall be selected by the board

2 district, as may be appropriate, in the district court of the parish of the residence of

3 any one of the defendants, or in the district court of the parish where the violation

4 took place.

5 (2) Suit shall be at the direction of the board district, and shall be instituted

6 and conducted in its name by the attorney general or by the district attorney of the

7 district under the direction of the attorney general.

8 * * *

9 §3087.136. Powers of the board

10 The board shall conduct a study and survey of the groundwater resources in

11 the district, including but not limited to consideration of what is necessary or

12 advisable to conserve groundwater resources and where appropriate, prevent or

13 alleviate damaging or potentiallydamagingdrawdowns, land surface subsidence, and

14 groundwater quality degradation. For this purpose, the board shall hold hearings and

15 may:

16 * * *

17 (4) Advise and consult with the commissioner of conservation and the Water

18 Resources Commission secretary ofthe Department of Conservation and Energy

19 on matters that impact water resources within the board's jurisdiction.

20 * * *

21 §3087.138. Reports regarding groundwater resources

22 The commission shall report, on or before April first annually, the district's

23 groundwater resources to the commissioner of conservation, the Water Resources

24 Commission, the Water Management Advisory Task Force secretary, the Senate

25 Committee on Natural Resources, and the House Committee on Natural Resources

26 and Environment. The report shall include but not be limited to the amount of water

27 used for public supply, industrial, or agricultural purposes, respectively; actual and

28 projected saltwater intrusion or encroachment; and any current or projected sale of

29 water for use outside of the state, including the amount of water so sold and the price

30 paid by each out-of-state user. For the purposes of this report, the amount of water

Page 209 of 227

Coding: Words which are struck through are deletions from existing law;

words in boldface type and underscored are additions."
15,SB_244.pdf,210,2080,"SB NO. 244 ENROLLED

1 used for agricultural or industrial purposes may be estimated.

2 * * *

3 §3092. Definitions

4 Unless the context otherwise requires, the following terms shall have the

5 following meanings for purposes of this Chapter:

6 * * *

7 (2) ""commissioner"" means the commissioner of conservation ""secretary""

8 means the secretary of the Department of Conservation and Energy.

9 * * *

10 (4) ""Office"" means the office of conservation, Department of Conservation

11 and Energy and Natural Resources.

12 * * *

13 §3093. Administration; authority

14 This Chapter shall be administered by the commissioner of conservation

15 secretary, who shall have authority to enforce the provisions of this Chapter.

16 §3094. Rules and regulations; powers of commissioner secretary

17 A. The commissioner secretary shall make reasonable rules and regulations

18 for the following purposes:

19 (1) To require registration of all wells producing in excess of fifty thousand

20 gallons per day with the commissioner secretary showing the date drilled, the name

21 of the driller, if available, and the current ownership together with such other

22 information as the commissioner secretary may reasonably require. The

23 commissioner secretary may, at his discretion, require registration of smaller wells.

24 (2) To require that all users of ground water within the state register with the

25 commissioner secretary showing the number, location, and capacity of wells owned

26 or operated by them or solely for their benefit and designating the beneficial use or

27 uses of ground water by them. The commissioner secretary shall classify each user

28 as a domestic, municipal, industrial, agricultural, or recreational or therapeutic user

29 of ground water upon the basis of such information. The commissioner secretary

30 shall have authority in his discretion to require periodic renewals of registrations to

Page 210 of 227

Coding: Words which are struck through are deletions from existing law;

words in boldface type and underscored are additions."
15,SB_244.pdf,211,2346,"SB NO. 244 ENROLLED

1 determine alterations in uses of water within the state; such registrations may be

2 required on an annual basis or such greater periods of time as the commissioner

3 secretary may deem appropriate.

4 (3) To establish regulations governing standards for the construction of all

5 wells drilled after July 26, 1972, except that where authority is exercised by the

6 Louisiana Department of Health, the commissioner secretary shall work

7 cooperativelywith that department in the establishment ofstandards for construction.

8 (4) To require well owners to furnish, on request, information pertinent to

9 wells, such as well logs, chemical analyses, strata samples, water levels, water uses,

10 drawdowns, grouting, casing sizes, property descriptions, and other pertinent

11 information reasonably required by the commissioner secretary, provided that as to

12 wells in existence on July 26, 1972, such information is available.

13 * * *

14 B. In addition to the specific regulatory matters set forth in Subsection A of

15 this Section, the commissioner secretary shall have authority to do, as required, the

16 following:

17 * * *

18 (7) To require records to be kept and reports to be made of the drilling,

19 equipping, and completion of wells into any aquifer or aquifers and the taking and

20 use of ground water therefrom and to require accurate drillers' logs to be kept of such

21 wells and a copy thereof and of any electric logs made of such wells to be filed with

22 the commissioner secretary.

23 C. To provide for uniform protection of public water supply users in the state,

24 the commissioner secretary with the concurrence and approval of the Louisiana

25 Department of Health shall be authorized as follows:

26 (1) To assure that all community public water supply systems within the state

27 are developed so as to provide for the proper utilization of the ground water aquifers

28 and are organized to provide proper operation and maintenance of the system. It shall

29 be the responsibility of the commissioner secretary, with assistance from the

30 Louisiana Department of Health, to promulgate rules and regulations in accordance

Page 211 of 227

Coding: Words which are struck through are deletions from existing law;

words in boldface type and underscored are additions."
15,SB_244.pdf,212,2264,"SB NO. 244 ENROLLED

1 with the Administrative Procedure Act, so as to ensure the safety and welfare of the

2 general public utilizing such systems.

3 * * *

4 §3097.1. Legislative findings; purpose; effect

5 * * *

6 C. In accordance with the legislative intent provided herein, the statewide

7 ground water resource management program and any rule, regulation, or order of the

8 commissioner secretary shall recognize historic use of ground water resources in the

9 state and may incorporate the use of appropriate incentives to encourage

10 conservation of ground water resources and the appropriate utilization of alternate

11 water supplies where appropriate. Consistent with the provisions of this Chapter and

12 in consultation with the commissioner secretary, the incentives and provisions of

13 alternate water resources may be provided by the state, or any local subdivision

14 thereof, by virtue of tax incentives, tax credits, and physical projects transporting or

15 providing alternate water resources to existing ground water users and by any private

16 person with an interest in conserving such ground water resources for public use.

17 §3097.2. Definitions

18 Unless the context otherwise requires, the following terms shall have the

19 following meanings for purposes of this Chapter:

20 (1) ""Area of ground water concern"" shall mean an area in which, under

21 current usage and normal environmental conditions, sustainability of an aquifer is

22 not being maintained due to either movement of a salt water front, water level

23 decline, or subsidence, resulting in unacceptable environmental, economic, social,

24 or health impact, or causing serious adverse impact to an aquifer, considering the

25 areal and temporal extent of all such impacts. An area of ground water concern,

26 declared pursuant to R.S. 38:3097.6, shall be designated a critical area of ground

27 water concern when the commissioner secretary finds that sustainability cannot be

28 maintained without withdrawal restrictions.

29 * * *

30 (4) ""Commissioner"" shall mean the commissioner of conservation

Page 212 of 227

Coding: Words which are struck through are deletions from existing law;

words in boldface type and underscored are additions."
15,SB_244.pdf,213,2206,"SB NO. 244 ENROLLED

1 ""Secretary"" shall mean the secretary of the Department of Conservation and

2 Energy.

3 * * *

4 (7) ""Ground water emergency"" shall mean an unanticipated occurrence as a

5 result of a natural force or a man-made act which causes a ground water source to

6 become immediately unavailable for beneficial use for the foreseeable future or

7 drought conditions determined by the commissioner secretary to warrant the

8 temporary use of drought relief wells to assure the sustained production of

9 agricultural products in the state.

10 * * *

11 (9) ""Large volume well"" means a well with an exterior casing size of eight

12 inches or greater in diameter, or as defined by rules and regulations promulgated by

13 the commissioner secretary pursuant to the Administrative Procedure Act.

14 * * *

15 §3097.3. Commissioner of conservation Secretary of Conservation and Energy;

16 powers and duties

17 A. The commissioner secretary, through the office of conservation

18 Department of Conservation and Energy, is empowered and responsible for the

19 administration of all matters related to the management of the state's groundwater

20 resources by providing for the most advantageous use of the resource consistent with

21 the protection, conservation, and replenishment thereof. The commissionersecretary

22 shall perform these functions to the extent such functions are not specifically within

23 the jurisdiction of other state departments or agencies. The commissioner secretary

24 shall seek the advice and consultation of local governmental entities on any actions

25 or decisions which may have an impact upon those entities or residents within the

26 entities' respective jurisdictions.

27 B. The commissioner secretary is authorized to employ, assign, and remove

28 personnel, including a deputy, within the Department of Conservation and Energy

29 and Natural Resources, office of conservation, to provide administrative and

30 technical staff functions that the commissioner secretary deems necessary to carry

Page 213 of 227

Coding: Words which are struck through are deletions from existing law;

words in boldface type and underscored are additions."
15,SB_244.pdf,214,2446,"SB NO. 244 ENROLLED

1 out the powers, functions, and duties under this Chapter. Personnel actions shall be

2 in accordance with applicable civil service laws, rules, and regulations, and with the

3 policies and rules of the department, all subject to budgetary control and applicable

4 laws.

5 C. The commissioner secretary has authorityto make, after notice and public

6 hearings in accordance with the Administrative Procedure Act, any reasonable rules,

7 regulations, and orders that are necessary from time to time in the proper

8 administration and enforcement of this Chapter, including rules, regulations, or

9 orders for the following purposes:

10 * * *

11 (4)(a) Require registration of all new wells by the owners. Such registration

12 shall at a minimum require the date drilled or the estimated date to be drilled, the

13 name of the driller, the current ownership, and the projected location of the well in

14 latitude, longitude, and depth, and casing size together with such other information

15 as the commissioner secretary may reasonably require. Registration shall be in the

16 form of a notice of intent to drill submitted to the commissioner secretary at least

17 sixty days prior to drilling the well, except for the following types of wells which

18 shall be registered no later than sixty days after completing the well:

19 * * *

20 (v) All other wells the commissioner secretary exempts for just cause.

21 (b) Within thirty days of receiving the well registration, the commissioner

22 secretary shall review the submitted information. During the thirty-day review

23 period, the commissioner secretary may either issue an order to the owner placing

24 restrictions on the well or requesting further reasonable information on the well or

25 may take no action. Prior to any order placing a restriction on a well, the

26 commissioner secretary shall determine, on the basis of good management practices

27 and sound science, that such action is necessary to prevent adverse impacts to the

28 sustainability of the aquifer from which the proposed well is to produce. An order

29 placing restrictions on spacing may also be issued to avoid direct adverse impacts to

30 existing wells. Restrictions and requests for information shall be subject to the

Page 214 of 227

Coding: Words which are struck through are deletions from existing law;

words in boldface type and underscored are additions."
15,SB_244.pdf,215,2328,"SB NO. 244 ENROLLED

1 following:

2 (i) For large volume wells or wells within a critical area of groundwater

3 concern, the commissioner secretary may issue to the owner of such well an order

4 fixing allowable production, spacing, and metering necessaryto properlymanage the

5 state's groundwater resources consistent with R.S. 38:3097.6(B)(3). Before issuing

6 any order placing restrictions on a well outside a critical area of groundwater

7 concern, the commissioner secretary shall consider a well owner's efforts to develop

8 alternate water sources.

9 (ii) For all other wells located outside a critical area of groundwater concern,

10 an order issued by the commissioner secretary may only fix spacing of the well.

11 (iii) If more information is requested, the commissioner secretary shall have

12 an additional thirty days after receiving the additional information for review. The

13 commissioner's request for further information may be appealed to the commission

14 to determine the reasonableness of the request. Such determination shall be made

15 within forty-five days from the date of the appeal.

16 * * *

17 (8) Develop a contingencyplan to respond to a groundwater emergency. Such

18 a plan shall provide that groundwater needed for human consumption shall have the

19 highest priority. If the commissioner secretary declares a groundwater emergency,

20 he shall define the geographical extent of the area included in the emergency by rule

21 or order, may retain personnel or let contracts as necessary with persons who shall

22 operate under his direction to abate the emergency conditions, and may fix the

23 allowable production, spacing, and depth for wells within the area in such a way that

24 the combined production of groundwater will not have long-term adverse effects on

25 the aquifer.

26 * * *

27 D. Any rule or regulation promulgated or any critical groundwater area

28 declared by the Ground Water Management Commission pursuant to authority

29 granted by Act No. 446 of the 2001 Regular Session shall remain in effect until July

30 1, 2004, or until such time as the commissioner secretary promulgates rules pursuant

Page 215 of 227

Coding: Words which are struck through are deletions from existing law;

words in boldface type and underscored are additions."
15,SB_244.pdf,216,2407,"SB NO. 244 ENROLLED

1 to this Section or reviews any previously declared critical area.

2 E. The commissioner secretary shall not authorize or issue any permit which

3 allows the use or withdrawal of three million gallons or more of groundwater per day

4 from the Chicot aquifer that shall be injected into the subsurface in a parish whose

5 population is more than seventy thousand and less than seventy-five thousand.

6 F.(1) The commissioner secretary, upon determining that a violation of

7 Chapters 13-A, 13-A-1, or 13-B of this Title or the regulations adopted thereunder

8 has occurred, may impose a civil penalty as provided in this Chapter. Additionally,

9 upon determining that a violation of Chapters 13-A, 13-A-1, or 13-B of this Title or

10 the rules and regulations made pursuant to Chapters 13-A, 13-A-1, or 13-B of this

11 Title has occurred, the commissioner secretary may issue an order requiring

12 compliance. Any such order shall state, with reasonable specificity, the nature of the

13 violation, any cessation of activities or affirmative operations required to achieve

14 compliance, and a time limit within which compliance with the order must be

15 achieved. Noncompliance with any such order to comply shall constitute a violation

16 of Chapters 13-A, 13-A-1, or 13-B of this Title, and the commissioner secretary

17 may impose a civil penalty for such violation. Any person subjected to a civil penalty

18 shall have the right to a public hearing if requested in writing, which written request

19 shall suspend the imposition of penalty until final action is taken by the

20 commissioner secretary.

21 (2) The commissioner secretary is hereby authorized to assess civil penalties

22 for each day of violation of the provisions of Chapters 13-A, 13-A-1, or 13-B of this

23 Title as follows:

24 * * *

25 (d) For violations of rules and regulations promulgated pursuant to

26 Subparagraph (C)(4)(b) of this Section - failure to comply with restrictions, terms,

27 or conditions set forth by order of the commissioner secretary:

28 * * *

29 (f) For violations of rules and regulations promulgated pursuant to Paragraph

30 (C)(8) of this Section - failure to comply with any restrictions, terms, or conditions

Page 216 of 227

Coding: Words which are struck through are deletions from existing law;

words in boldface type and underscored are additions."
15,SB_244.pdf,217,2548,"SB NO. 244 ENROLLED

1 set forth by the commissioner secretary in response to a groundwater emergency:

2 * * *

3 G. The commissioner secretary shall ensure submission of the semiannual

4 reports required of the ground water conservation districts by R.S. 38:3097.8. If the

5 reports are not submitted timely or do not include the pertinent information required,

6 the commissioner secretary is authorized to require monthly submissions of the

7 reports until he is satisfied with the adequacy and informative nature of the reports.

8 * * *

9 §3097.6. Determination of area of groundwater concern

10 A. Any owner of a well that is significantly and adversely affected as a result

11 of the movement of a saltwater front, water level decline, or subsidence in or from

12 the aquifer drawn on by such well shall have the right to file an application to request

13 the commissioner secretary to declare that an area underlain by such aquifer is an

14 area of groundwater concern. Such application shall contain a statement of facts, and

15 supporting evidence substantiating the area may be an area of groundwater concern

16 as defined in R.S. 38:3097.2. On the basis of the application, good management

17 practices, and sound science, the commissioner secretary shall either deny the

18 request, in writing, or issue a draft order which describes the proposed boundaries

19 of the area of groundwater concern. If the commissioner secretary issues a draft

20 order describing the proposed boundaries of the area, the commissioner secretary

21 shall hold at least one public hearing in the locality of the proposed boundaries. At

22 least thirty days prior to holding the public hearing, the commissioner secretary

23 shall provide copies of the draft order to the House Committee on Natural Resources

24 and Environment and to the Senate Committee on Natural Resources.

25 B. After holding hearings, the commissioner secretary shall issue a written

26 decision based on good management practices and scientifically sound data gathered

27 from the application, the participants in the public hearing, and any other relevant

28 information. If the commissioner secretary has determined that an area of ground

29 water concern exists, his decision shall be in the form of an order that shall describe

30 the boundaries of the area which is determined to be an area of ground water

Page 217 of 227

Coding: Words which are struck through are deletions from existing law;

words in boldface type and underscored are additions."
15,SB_244.pdf,218,2290,"SB NO. 244 ENROLLED

1 concern. The order shall also contain a plan to preserve and manage the ground water

2 resources in that area which may include but is not limited to the following:

3 * * *

4 (3) If the commissioner secretary designates an area a critical area of ground

5 water concern, the order may restrict the amount of withdrawals by any or all users

6 in the area. In determining restrictions on withdrawals, the commissioner secretary

7 shall consider the following:

8 * * *

9 §3097.8. Semiannual reports regarding groundwater quality and saltwater intrusion

10 A. On or before May first and November first every year, each ground water

11 conservation district created by law or designated as a regional body, pursuant to

12 R.S. 38:3097.4(D)(6), shall submit to the commissioner of conservation, the Water

13 Resources Commission, secretary, the Senate Committee onEnvironmentalQuality,

14 and the House Committee on Natural Resources and Environment a written report

15 detailing the district's ground water resources and the activities and actions taken

16 with respect to each of the district's powers delineated by laws creating the district.

17 The report shall also include but not be limited to the amount of water used for

18 residential, commercial or industrial, or agricultural purposes, respectively; actual

19 and projected saltwater intrusion or encroachment; and any current or projected sale

20 of water for use outside of the state, including the amount of water so sold and the

21 price paid by each out-of-state user.

22 * * *

23 C. The commissioner secretary shall promulgate a form with a checklist of

24 the pertinent information required to be included in the semi-annual report.

25 * * *

26 §3098. Licensing of water well and other drillers

27 A. Every person, firm, or corporation engaged or desiring to engage in the

28 business of drilling water wells for underground water, drilling monitoring wells,

29 geotechnical bore holes, heat pump wells, cathodic protection holes, and/or seismic

30 shot holes, as well as reworking water wells, or plugging and abandoning wells or

Page 218 of 227

Coding: Words which are struck through are deletions from existing law;

words in boldface type and underscored are additions."
15,SB_244.pdf,219,2233,"SB NO. 244 ENROLLED

1 bore holes, excluding oil and gas wells, in the state of Louisiana shall file an

2 application with the office Louisiana State Licensing Board for Contractors for

3 a drilling license, using forms prepared by the office board, setting out qualifications

4 therefor and such other information including any examination, oral or written, as

5 may be required by the office board. The fees for such license and renewal shall be

6 as follows:

7 * * *

8 B. All licenses shall expire on June thirtieth of each year, and shall not be

9 transferable, and shall be renewable annually, upon completion of six hours of

10 continuing education as approved by the office board and upon payment of the

11 required fee.

12 * * *

13 E. A license may be renewed and shall be renewable without examination for

14 the ensuing year by making an application not later than the expiration date and

15 paying the applicable fee. Such application shall have the effect of extending the

16 validity of the current license until the new license is received or the applicant is

17 notified by the department board that the license has been refused. On application

18 made after June thirtieth of each year, the license will be renewed only upon

19 payment of the applicable fee, plus a penalty of five dollars for each month the

20 application is delinquent. Delinquency in excess of one year may, in the discretion

21 of the advisory committee, be deemed as a waiver of the driller's right for renewal;

22 and if he should apply thereafter, the department board may require that he be

23 considered as a new applicant, including the requirement for examination.

24 * * *

25 G. Except in the case of revocation, any license previously issued by the

26 Department of Conservation and Energy, or any successor agency, shall remain

27 valid until expiration.

28 §3098.1. Qualifications for license

29 In order to be licensed as a drilling contractor, as provided in R.S. 38:3098,

30 in the state of Louisiana, the applicant must possess the following qualifications:

Page 219 of 227

Coding: Words which are struck through are deletions from existing law;

words in boldface type and underscored are additions."
15,SB_244.pdf,220,1611,"SB NO. 244 ENROLLED

1 * * *

2 (4) Demonstrate to the satisfaction of the office Louisiana State Licensing

3 Board for Contractors a reasonable knowledge of this Chapter and the rules and

4 regulations adopted by the office board and the Department of Conservation and

5 Energy under the provisions of this Chapter.

6 Section 6. R.S. 39:1367(E)(2)(b)(xi) is hereby enacted to read as follows:

7 §1367. State debt; limitations

8 * * *

9 E. As used in this Section, the following terms shall have the following

10 meanings ascribed to them unless the context clearly indicates otherwise:

11 * * *

12 (2)(a)

13 * * *

14 (b) ""Net state tax supported debt"" shall not mean:

15 * * *

16 (xi) Any bond, note, or other evidence of indebtedness issued pursuant

17 to R.S. 30:83.1 et seq. or any bonds issued to refund such bonds, notes, or

18 evidence of indebtedness.

19 Section 7. R.S. 44:4.1(B)(19) is hereby amended and reenacted to read as follows:

20 §4.1 Exceptions

21 * * *

22 B. The legislature further recognizes that there exist exceptions, exemptions,

23 and limitations to the laws pertaining to public records throughout the revised

24 statutes and codes of this state. Therefore, the following exceptions, exemptions, and

25 limitations are hereby continued in effect by incorporation into this Chapter by

26 citation:

27 * * *

28 (19) R.S. 30:10.1, 124.1, 209.1, 213, 215, 907, 908, 916, 2030, 2074, 2351,

29 2351.54, 2564

30 * * *

Page 220 of 227

Coding: Words which are struck through are deletions from existing law;

words in boldface type and underscored are additions."
15,SB_244.pdf,221,1982,"SB NO. 244 ENROLLED

1 Section 8. R.S. 45:251(3), 252, and 255 are hereby amended and reenacted and R.S.

2 45:251(4) is hereby enacted to read as follows:

3 §251. Common carrier, petroleum, pipe line defined

4 As used in this Chapter, the following terms have the meaning ascribed to

5 them in this Section, unless the context clearly indicates otherwise:

6 * * *

7 (3)(a) ""Pipe line"" includes the following:

8 (i) the The real estate, rights or way, pipe in line, telephone and telegraph

9 lines or other communications systems, tank facilities as herein designated,

10 necessary or integral to the pipe line transportation function and necessary for

11 the proper conduct of it's the subject common carrier's business as a common

12 carrier,.

13 (ii) all All fixtures, equipment and personal property of every kind owned,

14 controlled, operated, used or managed, in connection with, or to facilitate the

15 transportation, distribution and delivery of petroleum through lines constructed of

16 pipe.

17 (b) ""Pipe line"" does not include the following:

18 (i) Pipes designed and used solely within a terminal facility for

19 terminaling services, including pipes delivering petroleum into or extracting

20 petroleum from tanks used for terminaling services, intra-terminal transfer

21 lines, metering facilities associated with such terminaling services, tanks

22 designed and used for terminaling services, and truck unloading facilities.

23 (ii) Any property of an entity that does not otherwise meet the definition

24 of common carrier.

25 (4) ""Secretarial review"" means a review by the secretary of the

26 Department of Conservation and Energy pursuant to R.S. 45:252. The secretary

27 shall simultaneously consider all of the following:

28 (a) Connectivity.

29 (b) Necessity.

30 (c) Physical placement.

Page 221 of 227

Coding: Words which are struck through are deletions from existing law;

words in boldface type and underscored are additions."
15,SB_244.pdf,222,2326,"SB NO. 244 ENROLLED

1 (d) Past and present ownership, including changes in corporate

2 structure.

3 (e) Regulatory history, including prior determinations or orders by any

4 relevant agency.

5 (f) Operational characteristics, including but not limited to product type

6 or alternative routes.

7 (g) Whether the property is truly necessary or integral to the pipeline

8 transportation function and necessary for the proper conduct of the business.

9 (h) Any indication that the property or its owner does not meet the

10 statutory definition of a common carrier.

11 §252. Pipe lines declared common carriers; control by public service commission

12 A. All pipe lines through which petroleum is conveyed from one point in this

13 state to another point in the state are declared to be common carriers as defined in

14 R.S. 45:251 and are placed under the control of and subject to regulation by the

15 Louisiana Public Service Commission.

16 B. When a complaint, application or other filing concerning the

17 classification of a pipe line as a common carrier or the federal equivalent is filed

18 with the Public Service Commission, the Public Service Commission or a party

19 to the matter may request a secretarial review as defined in R.S. 45:251 and

20 pursuant to this Section. The secretary may accept or decline such request, in

21 writing, to all parties and the Public Service Commission within five business

22 days, excluding weekends and state holidays, of receiving such request. If the

23 secretary does not accept the request within the five business days, then the

24 request shall be deemed declined. If the request is declined then the matter may

25 proceed before the Public Service Commission. If the request is accepted the

26 matter shall be stayed before the Public Service Commission for thirty days

27 from the date the secretary accepts the matter in writing. Once a request is

28 accepted, the secretary or his designee shall establish a schedule for discovery,

29 filings, and, where necessary, a hearing. The secretary or his designee shall issue

30 his finding to the parties and the Public Service Commission following the

Page 222 of 227

Coding: Words which are struck through are deletions from existing law;

words in boldface type and underscored are additions."
